27347,Backup-to-disk
27348,1970s in video games
27349,Brian Krebs
27350,Reeves AN/TPQ-2 Close Air Support System
27351,Vidix
27352,MS/8
27353,PinkStats
27354,Universal Robots
27355,Neighbors (app)
27356,Yuri Rubinsky
27357,Cantor (software)
27358,AMPRNet
27359,XOXO (microformat)
27360,The Unarchiver
27361,Open Threat Exchange
27362,Computer network
27363,Unicycle cart
27364,IZ3D
27365,Detection error tradeoff
27366,Robert M. Graham
27367,Hybrid fiber-coaxial
27368,Return to Castle Wolfenstein
27369,Pure Nintendo Magazine
27370,Quantum mutual information
27371,Post correspondence problem
27372,Comparison of online backup services
27373,EffectsLab Pro
27374,Radar signal characteristics
27375,Performance per watt
27376,Network management application
27377,PAL-S
27378,Coda (file system)
27379,Semën Samsonovich Kutateladze
27380,Wolfgang Wahlster
27381,Mosco convergence
27382,Dell Inspiron desktops
27383,MECHATROLINK
27384,KDE Plasma 4
27385,Q-Connector
27386,CryptoBuddy
27387,Microsoft Launcher
27388,Leonard Bosack
27389,Cecilia Clementi
27390,Steve Capps
27391,Simulation & Gaming
27392,Orbitel (Bulgarian company)
27393,James Alty
27394,Open IPTV Forum
27395,Richard Leibler
27396,Deadline24
27397,Peter Samson
27398,Cromwell (computing)
27399,Broyden–Fletcher–Goldfarb–Shanno algorithm
27400,Berndt–Hall–Hall–Hausman algorithm
27401,Holborn 9100
27402,GadgetTrak
27403,Noise (electronics)
27404,Tactile sensor
27405,AutoNumber
27406,Typing environment
27407,Hyperdimension Neptunia
27408,USB 0.9
27409,CPU card
27410,Connectionist expert system
27411,Morphing
27412,Cross-phase modulation
27413,SGI Virtu
27414,Winlogon
27415,CodeWarrior
27416,Kerbango
27417,2020 Iran explosions
27418,Avigo 10
27419,Cylex
27420,No zuo no die
27421,Gerard Salton
27422,NaviDrive
27423,Soroush (messenger)
27424,Import and export of data
27425,Virtual reality roller coaster
27426,Dandelion Energy
27427,Cemu
27428,UTF-16BE
27429,JDK Enhancement Proposal
27430,Santanu Paul
27431,Terabot-S
27432,Bunched logic
27433,Infinite impulse response
27434,Astroinformatics
27435,ALGOL W
27436,Local loop
27437,System basis chip
27438,Aleksandar Lazarevic
27439,Monoboard
27440,Shotwell (software)
27441,Homomorphic filtering
27442,Transmission (BitTorrent client)
27443,Qualidea Code
27444,Hank Levy (computer scientist)
27445,Echo Lake (software)
27446,Digital badge
27447,Scottish National Dictionary
27448,Label (command)
27449,OSI model
27450,HLA Informatics Group
27451,Lotus Magellan
27452,Coda (web development software)
27453,Reeves AN/MSQ-35 Bomb Scoring Central
27454,Tablespace
27455,Natural proof
27456,Rules extraction system family
27457,ANSI art
27458,Timeline of computing 2020–2029
27459,Configuration Management Specialist Group
27460,Comparison of DNA melting prediction software
27461,Shadow stack
27462,STANAG 3910
27463,ITU National Center for High Performance Computing
27464,UK National Quantum Technologies Programme
27465,Automated parking system
27466,Andrew McCallum
27467,Testery
27468,Sense Plan Act
27469,Episode (video game)
27470,Geometry Expert
27471,TCP acceleration
27472,Japanese language and computers
27473,Simon Eldershaw
27474,Pink Meth
27475,Document Object Model
27476,Everaldo Coelho
27477,Basis function
27478,The SWORD Project
27479,Comparison of FTP server software packages
27480,ALOHAnet
27481,Stephen Brewster
27482,Margaret Martonosi
27483,LIFX
27484,Compound device
27485,OSHmail
27486,Sony CLIÉ PEG-TH55
27487,Time to live
27488,Direct2D
27489,Cgidev2
27490,Mobile Internet device
27491,Lumi masking
27492,Critical Path Project
27493,Williams tube
27494,Gigatronics
27495,Keyword-driven testing
27496,Union type
27497,VM2000
27498,XeTeX
27499,Ghulam Dastagir Alam
27500,MVS
27501,Topology dissemination based on reverse-path forwarding
27502,Kees Neggers
27503,Kernel adaptive filter
27504,Order of approximation
27505,GPANG
27506,Q (emulator)
27507,Ruth A. David
27508,BFG Technologies
27509,GEANT-3
27510,Hunt–Szymanski algorithm
27511,Ryszard S. Michalski
27512,Princeton Ocean Model
27513,CRIME
27514,Diversity gain
27515,State management
27516,Intelligent Input Bus
27517,Multilevel Flow Modeling
27518,Teller assist unit
27519,Refined Printing Command Stream
27520,Algorithmic bias
27521,DNP3
27522,Michael Earl (academic)
27523,Performance Monitor
27524,Unified shader model
27525,DOS/360 and successors
27526,Howard Engstrom
27527,Dale Heatherington
27528,Hundred (novel series)
27529,Direct mode
27530,Check Point GO
27531,Warshipping
27532,Precoding
27533,Amavis
27534,Social viewing
27535,Walther recursion
27536,Content assist
27537,Pickle (app)
27538,Splunk
27539,Touati Benoukraf
27540,Compaq Evo
27541,Google Sites
27542,Vidi (magazine)
27543,Clip Studio Paint
27544,Microsoft SharedView
27545,Cyber security awareness
27546,Richard Milton Bloch
27547,Comparison of Microsoft Windows versions
27548,Otter.ai
27549,Open MPI
27550,Cyber Centurion
27551,Kumpati S. Narendra
27552,Java Anon Proxy
27553,ARM Cortex-A78
27554,Nikon D90
27555,Comparison of vector graphics editors
27556,Texture artist
27557,Agent (The Matrix)
27558,Network service
27559,Shankar Sastry
27560,Comparison of image viewers
27561,"Governance, risk management, and compliance"
27562,Linux DM Multipath
27563,XMPP Standards Foundation
27564,Von Neumann universal constructor
27565,Comparison of defragmentation software
27566,SNESAmp
27567,Noah Levenson
27568,Tropical cyclone forecast model
27569,CINDACTA
27570,Automated threat
27571,Apple Pencil
27572,Standard Commands for Programmable Instruments
27573,Fraunhofer Society
27574,IOS 10
27575,AVM Navigator
27576,Locale (computer hardware)
27577,ModelSim
27578,Paul Kruszewski
27579,Philosophy of artificial intelligence
27580,CoScripter
27581,SciNet Consortium
27582,EtherType
27583,Algorithmic complexity attack
27584,Cray Urika-GD
27585,Marketing part number
27586,Microsoft Small Basic
27587,NASA WorldWind
27588,Block-matching algorithm
27589,Dropper (malware)
27590,Tampermonkey
27591,Lead frame
27592,Advanced Power Management
27593,Web intelligence
27594,Bridge tap
27595,Recursive descent parser
27596,Letter frequency
27597,POJI
27598,TerminusDB
27599,VNI
27600,Microsoft Songsmith
27601,Gholamali Montazer
27602,Paco Nathan
27603,Entropy (information theory)
27604,RadioVIS
27605,MathTime
27606,Artificial empathy
27607,Mobile cloud computing
27608,SEIF SLAM
27609,CFS (file format)
27610,Light-on-dark color scheme
27611,Enterprise cognitive system
27612,Wireless Intelligent Network
27613,Diomidis Spinellis
27614,FreeCast (company)
27615,Doas
27616,Powertype (UML)
27617,Emacs Speaks Statistics
27618,Open energy system models
27619,MSN Video Player
27620,Z-push
27621,Samsung Focus
27622,Edward G. Coffman Jr.
27623,IEEE Intelligent Systems
27624,Lawrence L. Larmore
27625,Fluency Voice Technology
27626,ALKA (weapon)
27627,MtXinu
27628,Pages (word processor)
27629,Foursquare Swarm
27630,VIGRA
27631,Emoji
27632,Open Mobile Terminal Platform
27633,Daniel Gajski
27634,New Classification Scheme for Chinese Libraries
27635,Principle of least astonishment
27636,Helen Lewis (journalist)
27637,Bareiss algorithm
27638,Zilog Z8
27639,Aerial base station
27640,Alain Wisner
27641,BeleniX
27642,Tagged union
27643,Maxim DL
27644,Tércio Pacitti
27645,Linear complementarity problem
27646,Ici TOU.TV
27647,Wizard of OS
27648,Multi-Agent Programming Contest
27649,Open mail relay
27650,Adobe Dimension
27651,Pandorabots
27652,Provably Secure Operating System
27653,Speech recognition software for Linux
27654,AppImage
27655,White box (software engineering)
27656,IBrowse
27657,Apache Forrest
27658,Remote infrastructure management
27659,Knowledge distillation
27660,MAG (cipher)
27661,Anonymous type
27662,TI-1031
27663,Computational neurogenetic modeling
27664,PlayStation 4 system software
27665,Sam Altman
27666,Mojo Motors
27667,Mount Everest webcam
27668,Mike Beedle
27669,Plena Ilustrita Vortaro de Esperanto
27670,MARINA
27671,Cray C90
27672,K. Poulose Jacob
27673,FoxyTunes
27674,Geoff Walsham
27675,CNet Technology
27676,BlackBerry Torch 9800
27677,Java Task Force
27678,Serge Abiteboul
27679,Sombrero function
27680,Recursive neural network
27681,Manifold System
27682,Chaos computing
27683,Teledeltos
27684,Linnar Viik
27685,Display contrast
27686,Raya (app)
27687,TeachingBooks.net
27688,Chris Harrison (computer scientist)
27689,Inter-server
27690,Bus encryption
27691,Kazehakase
27692,Compressed sensing
27693,Zhuk (radar)
27694,Curta
27695,CoffeeScript syntax
27696,KEGG
27697,Metamorphic testing
27698,Jewel of Vicenza
27699,Comparator
27700,.sr2
27701,MediaGoblin
27702,Tail recursion
27703,Data anonymization
27704,Lower convex envelope
27705,Calligra Flow
27706,Phynd
27707,International Symposium on Wearable Computers
27708,Commercial Product Assurance
27709,Panasonic Lumix DMC-FZ72
27710,Differential analyser
27711,B4 Organ II
27712,Engine control unit
27713,Prefuse
27714,Apple II
27715,Allegro Common Lisp
27716,Jericho Forum Commandments
27717,Alex Bateman
27718,PSOS (real-time operating system)
27719,Java Interface Definition Language
27720,Jungle computing
27721,PalmPilot Professional
27722,Backtracking
27723,Mordant
27724,Atlantic City algorithm
27725,Higher-order programming
27726,ISO/IEC 90003
27727,DiveMax
27728,International Federation of Automatic Control
27729,Leibniz wheel
27730,Discretization
27731,Amiga demos
27732,Gilles Kahn
27733,GQL Graph Query Language
27734,Reverse logistics network modelling
27735,Calvin Gotlieb
27736,Color cycling
27737,Rapelang Rabana
27738,Comodo Mobile Security
27739,Conkeror
27740,Cooperative Observer Program
27741,Nintendo optical discs
27742,Day One (app)
27743,Open–closed principle
27744,Semi-Lagrangian scheme
27745,Winfred P. Lehmann
27746,Qubit
27747,Undefined value
27748,MulteFire
27749,Digital topology
27750,Codress message
27751,Secure Hash Algorithms
27752,EdtFTPnet
27753,DosLynx
27754,Audiere
27755,MyPoolin
27756,Functional design
27757,Campus Party
27758,Web engineering
27759,Enrico Giusti
27760,Sonic Visualiser
27761,European Joint Conferences on Theory and Practice of Software
27762,Computer Dreams
27763,IgHome
27764,Centroidal Voronoi tessellation
27765,CPU modes
27766,Filter graph
27767,Extended Access Control
27768,Telegram (software)
27769,Computer Olympiad
27770,Sony Xperia L2
27771,Automatic link establishment
27772,Whonix
27773,Trello
27774,Rate-monotonic scheduling
27775,Catboost
27776,Interdisciplinary Description of Complex Systems
27777,Digium
27778,Appro
27779,Device-independent pixel
27780,IBM SystemT
27781,Wiggle stereoscopy
27782,Information diagram
27783,Neutral build
27784,Crunchyroll
27785,HTTP request smuggling
27786,DBmaestro
27787,Monaco (typeface)
27788,KL-ONE
27789,Red Swoosh
27790,Thinning (morphology)
27791,Deferred shading
27792,Samsung Captivate Glide
27793,Final Draft (software)
27794,Fano's inequality
27795,Risk management framework
27796,Jtest
27797,Karl Johan Åström
27798,Paranoia (role-playing game)
27799,Reactive user interface
27800,Burnatonce
27801,Pac-Man All-Stars
27802,Samuel Genensky
27803,CIH (computer virus)
27804,Cadwork
27805,J operator
27806,XPIC
27807,Association for Automatic Identification and Mobility
27808,MediaBrowser
27809,Nicky Robinson (game programmer)
27810,Quadratically constrained quadratic program
27811,Socket F+
27812,UBlock Origin
27813,DS-XML
27814,Pandlr
27815,CK722
27816,TraceTogether
27817,Patch Tuesday
27818,RNDIS
27819,Mobile backend as a service
27820,TR-CERT
27821,Virtual machine lifecycle management
27822,Shovelware
27823,MINAS
27824,OctaDist
27825,Leonard Schulman
27826,Hans-Jörg Kreowski
27827,Tokenization (data security)
27828,ICFP Programming Contest
27829,Gvim
27830,Management information base
27831,3D film
27832,Tuotu
27833,Tabbles
27834,ReCAPTCHA
27835,Pathworks
27836,MyColors
27837,Grigori Fursin
27838,Project Milo
27839,The Cuckoo's Egg (book)
27840,National Smart Metering Program in IRAN
27841,Boris Babayan
27842,Reporting of child pornography images on Wikimedia Commons
27843,DARPA Network Challenge
27844,David Cope
27845,OpenRaster
27846,Ken Batcher
27847,Kludge
27848,Mugwump (video game)
27849,HA12044
27850,Aegis Combat System
27851,N-jet
27852,Venus Express
27853,TI-1030
27854,Sony Xperia Z3+
27855,Intel 8089
27856,Bilinear time–frequency distribution
27857,General Architecture for Text Engineering
27858,Kurt Akeley
27859,DataGravity
27860,Psystar Corporation
27861,Hanna Wallach
27862,Lilith (computer)
27863,Hui Zhang (computer scientist)
27864,APRS Calling
27865,Charles Rackoff
27866,Online service provider
27867,Alan Turing Centenary Conference
27868,Peter J. Fleming
27869,At-location mapping
27870,Sort Merge Generator
27871,Bell 202 modem
27872,Nikolaus Correll
27873,Rodos (operating system)
27874,Host signal processing
27875,ONIX for Books
27876,Z5 (computer)
27877,Patton Electronics
27878,Signal (software)
27879,Sanjoy K. Mitter
27880,AARD code
27881,Knockout (web framework)
27882,Fourteen-segment display
27883,Visual Studio Extensibility
27884,Redmi K30 Pro
27885,Parental controls
27886,LayerWalker
27887,Susanne Albers
27888,HTML5test
27889,Joseph Henry Wegstein
27890,Self-hosting (compilers)
27891,Redmi Note 9
27892,Jun Murai
27893,LabPlot
27894,Slovenian National Corpus
27895,Apple SIM
27896,License-free software
27897,Factor (Unix)
27898,PDP-12
27899,Xiaomi Mi Band 2
27900,ROM image
27901,Paramorphism
27902,DISCERN
27903,Shotgun debugging
27904,Interrupt descriptor table
27905,Hussein Zedan
27906,Omega2 (computer)
27907,Cutoff frequency
27908,IFF Mark X
27909,MPX filter
27910,DBTSS
27911,Yandex.Drive
27912,Web Services Invocation Framework
27913,Combustion (software)
27914,Cache manifest in HTML5
27915,Lightweight Imaging Device Interface Language
27916,WinWrap Basic
27917,IBM Open Class
27918,Doge Weather
27919,Zero flag
27920,SPIM
27921,National Cyber Security Awareness Month
27922,WebVR
27923,Beta skeleton
27924,Screen goo
27925,Rescator
27926,Ricoh Caplio G3
27927,A-0 System
27928,Stencil Subtractor
27929,Virtual routing and forwarding
27930,Network termination
27931,Tamper-resistant security module
27932,Decision table
27933,Non-Cooperative Target Recognition
27934,ProtonVPN
27935,Electronic flight instrument system
27936,Spaced seed
27937,Memory barrier
27938,Single source of truth
27939,D/U ratio
27940,Margaret Hamilton (software engineer)
27941,Kqueue
27942,Lenovo IdeaCentre A740
27943,Download.ject
27944,PEEK and POKE
27945,FarmBot
27946,GNU arch
27947,Pavement classification number
27948,Multi-chassis link aggregation group
27949,Justine Roberts
27950,Upload components
27951,Radeon RX 400 series
27952,FREAK
27953,Automatic label placement
27954,Blue Book (CD standard)
27955,GIS Live DVD
27956,Gouraud shading
27957,Fabrice Bethuel
27958,ProjectLibre
27959,La Sagra Observatory
27960,User-in-the-loop
27961,Computación y Sistemas
27962,Transition constraint
27963,Elaine G. Toms
27964,Knowledge space
27965,Simple Modular Architecture Research Tool
27966,HHCode
27967,Comparison of free geophysics software
27968,Open-source software
27969,GARUDA
27970,Personal Telco
27971,PF (firewall)
27972,JRipples
27973,"Optimum ""L"" filter"
27974,Parallel I/O
27975,SC2000
27976,SailTimer
27977,Itanium
27978,Geocoding
27979,Xfile
27980,Peter Fox (professor)
27981,File Retrieval and Editing System
27982,Jeffrey L. Whitten
27983,Cloud manufacturing
27984,Network Abstraction Layer
27985,Comcast Corp. v. FCC
27986,Model 204
27987,Shane Curran (entrepreneur)
27988,Pan-European Species directories Infrastructure
27989,OpenWebRTC
27990,Berth allocation problem
27991,Live preview
27992,Foxconn
27993,Space–time code
27994,Donald Keck
27995,Tao Yang
27996,Analog signal
27997,Outbound content compliance
27998,Bachelor of Computer Application
27999,SuperTuxKart
28000,G.hn
28001,Motorola 56000
28002,Mooers's law
28003,Web worker
28004,Comparison of file managers
28005,EPANET
28006,Okimate 10
28007,Semi-Thue system
28008,NetSupport Manager
28009,PHP-Nuke
28010,Webmin
28011,Chemical library
28012,Range Software
28013,Oppo Neo 5
28014,OVirt
28015,Office Web Components
28016,Xbase-clients
28017,MODCA
28018,OrCam device
28019,Core OpenGL
28020,Apache Qpid
28021,Woobi
28022,Learnability
28023,Perian
28024,Padrino (web framework)
28025,Lenovo A526
28026,Quantum refereed game
28027,Fun.exe virus
28028,Azer Bestavros
28029,Global Village (telecommunications)
28030,NetCentrics
28031,Shannen Rossmiller
28032,Wake-on-ring
28033,Avionics
28034,Ribbon Communications
28035,Interactive novel
28036,Nokia X2 (2014)
28037,Xbox Underground
28038,Paper prototyping
28039,ARM Accredited Engineer
28040,METATYPE1
28041,Serial Port Memory Technology
28042,ExploreZip
28043,Wireless Toronto
28044,V-optimal histograms
28045,Page table
28046,Ubuntu One
28047,MediathekView
28048,Morten Kyng
28049,Ramanathan V. Guha
28050,Round-trip engineering
28051,FlowMon
28052,Q-derivative
28053,DBG
28054,TRACE (computer program)
28055,Advanced Systems Format
28056,Download.com
28057,Timeline of Internet conflicts
28058,Russian copulation
28059,FCAPS
28060,FTP bounce attack
28061,Wireless LAN controller
28062,XAVC
28063,Claude Sammut
28064,Nick Pippenger
28065,Numerical aperture
28066,Quality engineering
28067,Yahoo! News
28068,EXTRA! (software)
28069,Herbert Gelernter
28070,Xiaomi Mi 9 Pro
28071,Helix (multimedia project)
28072,Sleep (command)
28073,Hybrid SaaS
28074,Kae Nemoto
28075,MSX BASIC
28076,Autofill
28077,Custom hardware attack
28078,Sun Java System Access Manager
28079,MiKandi
28080,Compact semigroup
28081,Pascal's calculator
28082,Kurt Jensen (computer scientist)
28083,Thomson TO8
28084,Freedup
28085,Visual Instruction Set
28086,SoapUI
28087,Ken Rinaldo
28088,Star Trader
28089,OpenAIR
28090,Elka 22
28091,Reynold B. Johnson
28092,VideoOverIP
28093,Sangoma Technologies Corporation
28094,UNAVCO
28095,Acyclic dependencies principle
28096,Averaging argument
28097,Programmable ROM
28098,KolibriOS
28099,Minus Space
28100,ISO 11992
28101,Cartes du Ciel
28102,NetPC
28103,Crop circle
28104,KDE Software Compilation 4
28105,Bug Adventure
28106,Interactive Ruby Shell
28107,Thomson TO7
28108,VT55
28109,Cooperative multitasking
28110,JSON Web Encryption
28111,Jsish
28112,Variance Adaptive Quantization
28113,Installer (programming language)
28114,Volunteer computing
28115,Cisco Prime
28116,Information Harvesting
28117,UMLsec
28118,Foveated rendering
28119,Tellico (software)
28120,Message passing in computer clusters
28121,Kira Makarova
28122,3D XPoint
28123,Samsung SPH-i500
28124,Quarter-pixel motion
28125,White Rabbit Project
28126,Network traffic control
28127,Brain Fuck Scheduler
28128,Serial manipulator
28129,NECA Project
28130,Comparison of raster-to-vector conversion software
28131,RONJA
28132,Gordon Eubanks
28133,OZ Virtual
28134,Between the Bars (blog)
28135,SCSI diagnostic pages
28136,Epistemic feedback
28137,Cable converter box
28138,SSHFS
28139,Line Printer Daemon protocol
28140,Technometrics
28141,USB Flash Drive Alliance
28142,1988 in video games
28143,Certified Broadcast Networking Engineer
28144,Silicon Image
28145,AMule
28146,Copper pour
28147,Keith Waters
28148,Networked control system
28149,International Software Testing Qualifications Board
28150,Family.Show
28151,Multidimensional system
28152,Interoperable PDK Libraries
28153,Maher Arar
28154,Audio equipment
28155,McAfee
28156,Shyh Wang Hall
28157,Shadow and highlight enhancement
28158,Interconnect agreement
28159,Vladimir Varyukhin
28160,Link Layer Discovery Protocol
28161,EnOcean
28162,Mesh networking
28163,Email digest
28164,Flowblade
28165,WayPoint 200 Mobile Crossing
28166,Shift register
28167,National Infrastructure Security Co-ordination Centre
28168,Oloneo PhotoEngine
28169,Hans Witsenhausen
28170,Full motion racing simulator
28171,Clone manager
28172,Herbert Schildt
28173,Rational R1000
28174,Nutaku
28175,Software entropy
28176,Uniform Driver Interface
28177,Computer Memories Inc.
28178,Honey encryption
28179,ES7000
28180,NeoCD
28181,Time geography
28182,Ppc64
28183,Wintermute Engine
28184,Quasi-Newton inverse least squares method
28185,QuickTime File Format
28186,GNU MIX Development Kit
28187,Klerer–May System
28188,Multistage interconnection networks
28189,Fixed wireless
28190,Defining length
28191,Digital distribution
28192,Network redirector
28193,Shareware
28194,GPS timing
28195,Zobel network
28196,John Murphy (engineer)
28197,Snap rounding
28198,WASTE
28199,Mobile phone based sensing software
28200,Cancer Likelihood in Plasma
28201,Data pre-processing
28202,File Commander
28203,House (operating system)
28204,ΜC++
28205,RjDj
28206,CADgene
28207,NexusDB
28208,MacDraft
28209,KDE Partition Manager
28210,Hulu
28211,Roman Słowiński
28212,Jabil
28213,Automated personal assistant
28214,David W. Barron
28215,Sanjay Ghemawat
28216,.srf
28217,IMINT Image Intelligence AB
28218,IBM 1070
28219,Kit Cosper
28220,QText (word processor)
28221,Frequency allocation
28222,Ontology learning
28223,SCSI initiator and target
28224,FREP
28225,Strontium Technology
28226,Email backbone
28227,Sense and respond
28228,Palm Pixi
28229,Subpixel rendering
28230,Transit map
28231,Robust random early detection
28232,Defect criticality
28233,Dato Capital
28234,Computeractive
28235,NCP Engineering
28236,Higher-order abstract syntax
28237,Binary erasure channel
28238,Complex Systems (journal)
28239,Ghostery
28240,Disposable email address
28241,Dataprobe
28242,IAI EL/W-2085
28243,ViaMichelin
28244,Pseudorandomness
28245,Church–Turing thesis
28246,Security management
28247,Advanced Scientific Data Format
28248,Vector (malware)
28249,Dynamic priority scheduling
28250,OpenAI
28251,Richard Cleve
28252,Samantha John
28253,Klaus Knopper
28254,MuZero
28255,Unit commitment problem in electrical power production
28256,Richard Pew
28257,Service control point
28258,Computational heuristic intelligence
28259,Frame (linear algebra)
28260,Operational display system
28261,Olex2
28262,ZoneAlarm Z100G
28263,BPO security
28264,Monkey testing
28265,OpenVPX
28266,Human interface device
28267,Srivastava code
28268,Zmacs
28269,Popcorn Time
28270,Daniel Lewin
28271,Computational Mechanics (journal)
28272,Commodore 900
28273,Placement (electronic design automation)
28274,Kaleidoscope (programming language)
28275,Artificial intelligence in Wikimedia projects
28276,Cognitive work analysis
28277,Prime Vision BV
28278,Encrypted Media Extensions
28279,EPIA
28280,Procedural surface
28281,Comparison of wireless site survey applications
28282,Alt attribute
28283,Li Sanli
28284,Venky Harinarayan
28285,World War Online
28286,Third Arm Weapon Interface System
28287,Punjab University College of Information Technology
28288,Munindar P. Singh
28289,Xiaomi
28290,DisplayPort
28291,Gradle
28292,Deutsch limit
28293,Rényi entropy
28294,JAMA (numerical linear algebra library)
28295,Beat frequency oscillator
28296,Syncplicity
28297,Priority call
28298,Fujifilm FinePix S200EXR
28299,NComputing
28300,Linear-time temporal logic
28301,Programmer and Operator Productivity Aid
28302,Composability
28303,EXtensible Server Pages
28304,Social affordance
28305,Extensible Forms Description Language
28306,ArchNet
28307,SYSTEM.INI
28308,Ted Kenney
28309,Semantic Interoperability Community of Practice
28310,MonkeyParking
28311,Universal Stylus Initiative
28312,Atari Transputer Workstation
28313,Trace diagram
28314,ECRbase
28315,Embodied cognition
28316,Prpl Foundation
28317,Network Definition Language
28318,XQuery
28319,Olympus µ Tough
28320,Bernardo Huberman
28321,Portable Standard Lisp
28322,Proof calculus
28323,The Daily Stormer
28324,Italo Jose Dejter
28325,Discontinued Archos products
28326,AI Artathon
28327,Corvida Raven
28328,Andromeda (trojan)
28329,3D-Calc
28330,Talktime
28331,Scriptorium Digital Library
28332,HTML+TIME
28333,MINIMOP
28334,Angle of arrival
28335,Munther A. Dahleh
28336,Inverted index
28337,Jocelyn Scheirer
28338,Inductive probability
28339,The Chartered Institute of Ergonomics and Human Factors
28340,Favored placement
28341,Tux Typing
28342,Jeanne Ferrante
28343,Symposium on Principles of Database Systems
28344,ASI (computer science)
28345,Emergency notification app
28346,Gap analysis
28347,Content farm
28348,Windows NT 4.0
28349,Display size
28350,Weighted round robin
28351,Realme X2 Pro
28352,GPUTILS
28353,Canon Digital IXUS
28354,Agent systems reference model
28355,HOAP
28356,Noise generator
28357,Ping Fu
28358,Cω
28359,IDEA1
28360,Michael Baumgardt
28361,Microsoft Forefront Threat Management Gateway
28362,Teaspiller
28363,Basilisk (web browser)
28364,GraalVM
28365,Information Bridge Framework
28366,Lenovo Cloud
28367,WordPad
28368,Bastion host
28369,We Heart It
28370,Chris Wallace (computer scientist)
28371,General Purpose Serial Interface
28372,P2P caching
28373,CMMN
28374,Mimalloc
28375,Audio over Ethernet
28376,Aeronca Museum
28377,Banyan VINES
28378,Jessica Mydek hoax letter
28379,German Intercept Station Operations during World War II
28380,Traversal Using Relays around NAT
28381,Nanowire lasers
28382,Error-driven learning
28383,CredibleMeds
28384,Operation Tunisia
28385,Olympus E-5
28386,LA Hacks
28387,Select Biosciences
28388,X.desktop
28389,Elisabeth Larsson (scientific computing)
28390,Electronic organizer
28391,Jay Earley
28392,Stateful firewall
28393,C Sharp syntax
28394,Cole Trapnell
28395,FL Studio Mobile
28396,Syncategorematic term
28397,NSDOS
28398,Smart thermostat
28399,Garmin iQue
28400,Communications Machine
28401,Rubber diode
28402,W. Harmon Ray
28403,Chamfer
28404,Ddoc
28405,APF-MP1000
28406,Associação DNS.PT
28407,Valeria de Paiva
28408,Quantitative structure–activity relationship
28409,Future Pinball
28410,Pointwise mutual information
28411,Walter Pitts
28412,GravitySimulator
28413,International Journal of Advanced Computer Technology
28414,Article element
28415,IBM Mwave
28416,Etoys (programming language)
28417,Bokode
28418,Needleman–Wunsch algorithm
28419,Comparison of live chats
28420,EcoBot
28421,Jesper Juul (game researcher)
28422,Armored Fist
28423,Couple (app)
28424,Treo 600
28425,Foxtel Now
28426,Cliff Lampe
28427,Hopscotch (programming language)
28428,Electroless nickel immersion gold
28429,NXP LPC
28430,IBM 740
28431,Capacitive power supply
28432,MainActor
28433,Workshop on Algorithms Engineering
28434,Eric Vanderburg
28435,EMovie
28436,American Vaudeville Museum
28437,MicroTiles
28438,Artifact (UML)
28439,MOS Technology Agnus
28440,Dreamcast light guns
28441,Sabre (computer system)
28442,Hirst Research Centre
28443,Protein subcellular localization prediction
28444,Mobile communications over IP
28445,Esko Ukkonen
28446,Open Garden
28447,Types and Programming Languages
28448,Dictionnaire des Antiquités Grecques et Romaines
28449,Automated convenience store
28450,Zipit wireless messenger (Z2)
28451,Vector optimization
28452,LocationSmart
28453,Redmi 3
28454,Trunk (software)
28455,AlternC
28456,Abhay Bhushan
28457,Regency Systems R2C
28458,"Journal of Circuits, Systems, and Computers"
28459,Croquet Project
28460,Semantic Web Stack
28461,Timeline of web browsers
28462,Digistar
28463,Small multiple
28464,Branko Celler
28465,Lawrence Landweber
28466,Olympus E-330
28467,Newest vertex bisection
28468,OS/360 and successors
28469,Omer Reingold
28470,Conference on Implementation and Application of Automata
28471,Regulator (automatic control)
28472,Imeem
28473,Ying Zou
28474,Integrated Archaeological Database
28475,Manuel DeLanda
28476,Nokia Booklet 3G
28477,Holly Rushmeier
28478,Metadata Encoding and Transmission Standard
28479,Comparison of Office Open XML software
28480,Rob S. Miles
28481,I Can't Get You Out of My Mind
28482,Data-centric security
28483,Polymer capacitor
28484,Manuel Kauers
28485,Apple ProRes
28486,Quake Army Knife
28487,Hollywood (programming language)
28488,User interface design
28489,Rated R&B
28490,Crocus Technology
28491,Bob O. Evans
28492,Redmi 8A
28493,RoEduNet
28494,Gisin–Hughston–Jozsa–Wootters theorem
28495,Dangerous Curves (video game)
28496,Remote dispensing
28497,Scintilla (software)
28498,/dev/random
28499,Biodiversity informatics
28500,IBM AP-101
28501,Talari Networks
28502,C++23
28503,Pre-rendering
28504,Typical subspace
28505,ASCI Blue Pacific
28506,Netsky (computer worm)
28507,FUEL Project
28508,CR-8000
28509,Supercomputing in Japan
28510,Topological insulator
28511,AlphaGo
28512,Default route
28513,Tapioca (framework)
28514,AWStats
28515,"In re Zappos.com, Inc., Customer Data Security Breach Litigation"
28516,PlayN
28517,Semantic analysis (machine learning)
28518,Remote Skylights
28519,Russian Anonymous Marketplace
28520,Mechanisms and Robotics Award
28521,Polyphonic C Sharp
28522,Ullim
28523,Perceptive Pixel
28524,Natural user interface
28525,Flora License
28526,WireframeSketcher
28527,Sports Tracker
28528,Language-based security
28529,BeanShell
28530,ZEN Vision W
28531,Odlyzko–Schönhage algorithm
28532,Network media
28533,Hqx
28534,Any-angle path planning
28535,Promapp
28536,Smalltalk
28537,Netperf
